0,0.0,0.0,-0.21428571428571427,-0.03968253968253968,-0.4087301587301587,-0.12698412698412698,-0.5595238095238095,-0.19444444444444445,-0.6944444444444444,-0.24206349206349206,-0.31746031746031744,-0.45634920634920634,-0.3611111111111111,-0.6587301587301587,-0.376984126984127,-0.7777777777777778,-0.39285714285714285,-0.8928571428571429,-0.20238095238095238,-0.5079365079365079,-0.25,-0.7341269841269841,-0.27380952380952384,-0.876984126984127,-0.2976190476190476,-1.0,-0.0873015873015873,-0.5198412698412699,-0.12698412698412698,-0.7341269841269841,-0.15873015873015872,-0.8690476190476191,-0.19047619047619047,-0.9841269841269841,0.031746031746031744,-0.49206349206349204,0.0,-0.6666666666666666,-0.027777777777777776,-0.7857142857142857,-0.05952380952380952,-0.8888888888888888
0,0.0,0.0,-0.2134387351778656,-0.039525691699604744,-0.40711462450592883,-0.12648221343873517,-0.5612648221343873,-0.19367588932806323,-0.6956521739130435,-0.24110671936758893,-0.3201581027667984,-0.4505928853754941,-0.36363636363636365,-0.6521739130434783,-0.383399209486166,-0.7747035573122529,-0.3952569169960474,-0.8853754940711462,-0.20948616600790515,-0.5019762845849802,-0.25296442687747034,-0.7312252964426877,-0.2727272727272727,-0.8735177865612648,-0.2964426877470356,-1.0,-0.09486166007905138,-0.5098814229249012,-0.13438735177865613,-0.7233201581027668,-0.16205533596837945,-0.857707509881423,-0.19367588932806323,-0.9723320158102767,0.023715415019762844,-0.48616600790513836,-0.003952569169960474,-0.6561264822134387,-0.03557312252964427,-0.7747035573122529,-0.06719367588932806,-0.8774703557312253
0,0.0,0.0,-0.21115537848605578,-0.035856573705179286,-0.4103585657370518,-0.12350597609561753,-0.5657370517928287,-0.19123505976095617,-0.701195219123506,-0.24302788844621515,-0.32270916334661354,-0.450199203187251,-0.3705179282868526,-0.6533864541832669,-0.38645418326693226,-0.7808764940239044,-0.40239043824701193,-0.8924302788844621,-0.20717131474103587,-0.50199203187251,-0.250996015936255,-0.7330677290836654,-0.2749003984063745,-0.8764940239043825,-0.29880478087649404,-1.0,-0.09163346613545817,-0.5099601593625498,-0.13147410358565736,-0.7250996015936255,-0.16334661354581673,-0.8605577689243028,-0.1952191235059761,-0.9760956175298805,0.027888446215139442,-0.4860557768924303,-0.00398406374501992,-0.6573705179282868,-0.035856573705179286,-0.7768924302788844,-0.06772908366533864,-0.8804780876494024
0,0.0,0.0,-0.21031746031746032,-0.03571428571428571,-0.40476190476190477,-0.12698412698412698,-0.5595238095238095,-0.19444444444444445,-0.6944444444444444,-0.24603174603174602,-0.31746031746031744,-0.4523809523809524,-0.3611111111111111,-0.6547619047619048,-0.38095238095238093,-0.7777777777777778,-0.3968253968253968,-0.8888888888888888,-0.20634920634920634,-0.5079365079365079,-0.25,-0.7341269841269841,-0.2777777777777778,-0.876984126984127,-0.30158730158730157,-1.0,-0.09126984126984126,-0.5158730158730159,-0.13095238095238096,-0.7301587301587301,-0.1626984126984127,-0.8650793650793651,-0.19444444444444445,-0.9801587301587301,0.027777777777777776,-0.4880952380952381,0.0,-0.6587301587301587,-0.031746031746031744,-0.7777777777777778,-0.06746031746031746,-0.8809523809523809
0,0.0,0.0,-0.21031746031746032,-0.03968253968253968,-0.40476190476190477,-0.12698412698412698,-0.5555555555555556,-0.19444444444444445,-0.6904761904761905,-0.24206349206349206,-0.31746031746031744,-0.4523809523809524,-0.35714285714285715,-0.6507936507936508,-0.376984126984127,-0.7698412698412699,-0.39285714285714285,-0.8849206349206349,-0.20238095238095238,-0.503968253968254,-0.24603174603174602,-0.7301587301587301,-0.2698412698412698,-0.873015873015873,-0.2976190476190476,-1.0,-0.0873015873015873,-0.5119047619047619,-0.12698412698412698,-0.7261904761904762,-0.15873015873015872,-0.8611111111111112,-0.19444444444444445,-0.9761904761904762,0.031746031746031744,-0.4880952380952381,0.0,-0.6587301587301587,-0.031746031746031744,-0.7738095238095238,-0.06349206349206349,-0.8809523809523809
0,0.0,0.0,-0.21031746031746032,-0.04365079365079365,-0.4007936507936508,-0.13095238095238096,-0.5515873015873016,-0.1984126984126984,-0.6825396825396826,-0.25,-0.30952380952380953,-0.45634920634920634,-0.3531746031746032,-0.6587301587301587,-0.36904761904761907,-0.7777777777777778,-0.38492063492063494,-0.8928571428571429,-0.20238095238095238,-0.5079365079365079,-0.24206349206349206,-0.7341269841269841,-0.26587301587301587,-0.876984126984127,-0.2896825396825397,-1.0,-0.0873015873015873,-0.5158730158730159,-0.12301587301587301,-0.7301587301587301,-0.15476190476190477,-0.8611111111111112,-0.1865079365079365,-0.9801587301587301,0.031746031746031744,-0.49206349206349204,0.0,-0.6626984126984127,-0.027777777777777776,-0.7777777777777778,-0.06349206349206349,-0.8849206349206349
0,0.0,0.0,-0.21428571428571427,-0.03968253968253968,-0.4087301587301587,-0.13095238095238096,-0.5595238095238095,-0.19444444444444445,-0.6904761904761905,-0.24206349206349206,-0.31746031746031744,-0.4523809523809524,-0.3611111111111111,-0.6507936507936508,-0.38095238095238093,-0.7738095238095238,-0.39285714285714285,-0.8849206349206349,-0.20634920634920634,-0.5079365079365079,-0.25396825396825395,-0.7341269841269841,-0.27380952380952384,-0.876984126984127,-0.2976190476190476,-1.0,-0.09126984126984126,-0.5158730158730159,-0.13095238095238096,-0.7261904761904762,-0.1626984126984127,-0.8611111111111112,-0.19444444444444445,-0.9761904761904762,0.027777777777777776,-0.4880952380952381,-0.003968253968253968,-0.6587301587301587,-0.03571428571428571,-0.7738095238095238,-0.06746031746031746,-0.8809523809523809
0,0.0,0.0,-0.2125984251968504,-0.03937007874015748,-0.4015748031496063,-0.12992125984251968,-0.5551181102362205,-0.20078740157480315,-0.6850393700787402,-0.24803149606299213,-0.3110236220472441,-0.4566929133858268,-0.35039370078740156,-0.6535433070866141,-0.3700787401574803,-0.7755905511811023,-0.38188976377952755,-0.8858267716535433,-0.20078740157480315,-0.5078740157480315,-0.24015748031496062,-0.7322834645669292,-0.2637795275590551,-0.8740157480314961,-0.28346456692913385,-1.0,-0.08661417322834646,-0.5118110236220472,-0.1220472440944882,-0.7244094488188977,-0.14960629921259844,-0.8582677165354331,-0.18110236220472442,-0.9724409448818898,0.027559055118110236,-0.484251968503937,0.003937007874015748,-0.65748031496063,-0.023622047244094488,-0.7716535433070866,-0.05511811023622047,-0.8700787401574803
0,0.0,0.0,-0.2109375,-0.0390625,-0.40234375,-0.12890625,-0.546875,-0.20703125,-0.671875,-0.25390625,-0.30859375,-0.453125,-0.34765625,-0.65234375,-0.36328125,-0.7734375,-0.375,-0.88671875,-0.19921875,-0.50390625,-0.23828125,-0.73046875,-0.2578125,-0.875,-0.27734375,-1.0,-0.0859375,-0.51171875,-0.12109375,-0.7265625,-0.1484375,-0.859375,-0.17578125,-0.97265625,0.03125,-0.484375,0.0078125,-0.65625,-0.01953125,-0.76953125,-0.046875,-0.87109375
0,0.0,0.0,-0.20930232558139536,-0.031007751937984496,-0.3953488372093023,-0.12015503875968993,-0.5465116279069767,-0.18992248062015504,-0.6744186046511628,-0.2441860465116279,-0.31007751937984496,-0.4496124031007752,-0.35271317829457366,-0.6472868217054264,-0.3682170542635659,-0.7713178294573644,-0.375968992248062,-0.8875968992248062,-0.20155038759689922,-0.5,-0.2441860465116279,-0.7248062015503876,-0.26744186046511625,-0.872093023255814,-0.2868217054263566,-1.0,-0.08914728682170543,-0.5116279069767442,-0.12790697674418605,-0.7209302325581395,-0.15503875968992248,-0.8565891472868217,-0.1821705426356589,-0.9728682170542635,0.027131782945736434,-0.4883720930232558,-0.003875968992248062,-0.6550387596899225,-0.031007751937984496,-0.7713178294573644,-0.06201550387596899,-0.875968992248062
